Region-County-District-Type-School (RCDTS) ,District/Parent Entity,Facility,Enrollment PreK-12,Unduplicated Count  Non-compliant-Immunization Requirements,Non-compliant with Physical Exam Only,Total Excluded,School Compliance %,Protected and in compliance,Religious objection,Medical reasons ,Approved schedule,McKinney Vento Act,Unprotected and in noncompliance,Vaccination Acquired,No Vaccination,Protection %,year,state
190222040260001,Indian Prairie CUSD 204,Waubonsie Valley High School,2569.0,24.0,10.0,33.0,0.9867652783184119,2537.0,24.0,2.0,0.0,2.0,4.0,2537.0,32.0,0.9875437913585052,2018,IL
190222040260002,Indian Prairie CUSD 204,Neuqua Valley High School,3477.0,23.0,9.0,20.0,0.9907966637906241,3437.0,27.0,7.0,0.0,0.0,6.0,3437.0,40.0,0.9884958297382801,2018,IL
190222040260005,Indian Prairie CUSD 204,Metea Valley High School,2926.0,28.0,9.0,31.0,0.9873547505126452,2874.0,40.0,4.0,0.0,0.0,8.0,2874.0,52.0,0.9822282980177717,2018,IL
190222040261001,Indian Prairie CUSD 204,Thayer J Hill Middle School,882.0,11.0,2.0,11.0,0.9852607709750567,870.0,7.0,0.0,0.0,0.0,5.0,870.0,12.0,0.9863945578231292,2018,IL
190222040261002,Indian Prairie CUSD 204,Gordon Gregory Middle School,851.0,0.0,0.0,0.0,1.0,843.0,8.0,0.0,0.0,0.0,0.0,843.0,8.0,0.9905992949471211,2018,IL
190222040261003,Indian Prairie CUSD 204,Francis Granger Middle School,1024.0,14.0,0.0,5.0,0.986328125,1011.0,11.0,0.0,0.0,0.0,2.0,1011.0,13.0,0.9873046875,2018,IL
190222040261004,Indian Prairie CUSD 204,Clifford Crone Middle School,874.0,3.0,0.0,3.0,0.9965675057208238,864.0,7.0,1.0,2.0,0.0,0.0,864.0,10.0,0.988558352402746,2018,IL
190222040261005,Indian Prairie CUSD 204,Still Middle School,780.0,0.0,0.0,0.0,1.0,768.0,10.0,0.0,0.0,2.0,0.0,768.0,12.0,0.9846153846153847,2018,IL
190222040261006,Indian Prairie CUSD 204,Scullen Middle School,1045.0,7.0,0.0,3.0,0.9933014354066986,1023.0,17.0,2.0,2.0,0.0,1.0,1023.0,22.0,0.9789473684210527,2018,IL
190222040261007,Indian Prairie CUSD 204,Fischer Middle School,882.0,12.0,1.0,13.0,0.9852607709750567,871.0,8.0,1.0,0.0,0.0,2.0,871.0,11.0,0.9875283446712018,2018,IL
190222040262002,Indian Prairie CUSD 204,Longwood Elem School,409.0,3.0,0.0,0.0,0.9926650366748166,402.0,5.0,0.0,1.0,0.0,1.0,402.0,7.0,0.9828850855745721,2018,IL
190222040262005,Indian Prairie CUSD 204,Robert Clow Elem Sch,360.0,0.0,0.0,0.0,1.0,347.0,10.0,1.0,2.0,0.0,0.0,347.0,13.0,0.9638888888888889,2018,IL
190222040262006,Indian Prairie CUSD 204,Brookdale Elementary School,506.0,0.0,0.0,0.0,1.0,506.0,0.0,0.0,0.0,0.0,0.0,506.0,0.0,1.0,2018,IL
190222040262007,Indian Prairie CUSD 204,Georgetown Elementary School,495.0,1.0,0.0,0.0,0.997979797979798,488.0,5.0,1.0,0.0,0.0,1.0,488.0,7.0,0.9858585858585859,2018,IL
190222040262008,Indian Prairie CUSD 204,McCarty Elementary School,526.0,2.0,1.0,3.0,0.9942965779467681,515.0,7.0,1.0,1.0,0.0,2.0,515.0,11.0,0.9790874524714829,2018,IL
190222040262009,Indian Prairie CUSD 204,Spring Brook Elementary School,596.0,0.0,0.0,0.0,1.0,586.0,8.0,2.0,0.0,0.0,0.0,586.0,10.0,0.9832214765100671,2018,IL
190222040262010,Indian Prairie CUSD 204,May Watts Elementary School,633.0,0.0,0.0,0.0,1.0,625.0,7.0,1.0,0.0,0.0,0.0,625.0,8.0,0.9873617693522907,2018,IL
190222040262012,Indian Prairie CUSD 204,Reba O Steck Elementary School,634.0,0.0,0.0,0.0,1.0,623.0,9.0,2.0,0.0,0.0,0.0,623.0,11.0,0.9826498422712934,2018,IL
190222040262013,Indian Prairie CUSD 204,Patterson Elementary School,501.0,1.0,0.0,1.0,0.998003992015968,494.0,5.0,1.0,0.0,0.0,1.0,494.0,7.0,0.9860279441117764,2018,IL
190222040262015,Indian Prairie CUSD 204,Gwendolyn Brooks Elementary,638.0,0.0,0.0,0.0,1.0,623.0,14.0,0.0,1.0,0.0,0.0,623.0,15.0,0.9764890282131662,2018,IL
190222040262016,Indian Prairie CUSD 204,White Eagle Elementary,566.0,6.0,0.0,6.0,0.9893992932862191,549.0,5.0,0.0,6.0,0.0,6.0,549.0,17.0,0.9699646643109541,2018,IL
190222040262017,Indian Prairie CUSD 204,V Blanche Graham Elementary,330.0,0.0,0.0,0.0,1.0,324.0,4.0,0.0,2.0,0.0,0.0,324.0,6.0,0.9818181818181818,2018,IL
190222040262018,Indian Prairie CUSD 204,Mary Lou Cowlishaw Elementary,702.0,3.0,1.0,0.0,0.9943019943019943,687.0,10.0,0.0,2.0,0.0,3.0,687.0,15.0,0.9786324786324786,2018,IL
190222040262019,Indian Prairie CUSD 204,Oliver Julian Kendall Elem School,355.0,0.0,0.0,0.0,1.0,350.0,2.0,2.0,1.0,0.0,0.0,350.0,5.0,0.9859154929577465,2018,IL
190222040262020,Indian Prairie CUSD 204,Peter M Gombert Elementary Sch,377.0,8.0,1.0,0.0,0.9761273209549072,356.0,12.0,0.0,1.0,1.0,7.0,356.0,21.0,0.9442970822281167,2018,IL
190222040262021,Indian Prairie CUSD 204,Nancy Young Elementary School,660.0,0.0,0.0,0.0,1.0,648.0,10.0,2.0,0.0,0.0,0.0,648.0,12.0,0.9818181818181818,2018,IL
190222040262022,Indian Prairie CUSD 204,Arlene Welch Elementary School,624.0,0.0,2.0,0.0,0.9967948717948718,605.0,12.0,1.0,6.0,0.0,0.0,605.0,19.0,0.969551282051282,2018,IL
190222040262023,Indian Prairie CUSD 204,Wayne Builta Elementary School,343.0,0.0,0.0,0.0,1.0,325.0,15.0,0.0,3.0,0.0,0.0,325.0,18.0,0.9475218658892128,2018,IL
190222040262024,Indian Prairie CUSD 204,Fry Elementary School,616.0,2.0,0.0,0.0,0.9967532467532467,603.0,10.0,0.0,2.0,0.0,1.0,603.0,13.0,0.9788961038961039,2018,IL
190222040262025,Indian Prairie CUSD 204,Owen Elementary School,587.0,1.0,2.0,2.0,0.9948892674616695,573.0,12.0,0.0,1.0,0.0,1.0,573.0,14.0,0.9761499148211243,2018,IL
190222040262026,Indian Prairie CUSD 204,Danielle-Joy Peterson Elem Sch,685.0,7.0,0.0,0.0,0.9897810218978103,668.0,10.0,1.0,0.0,0.0,6.0,668.0,17.0,0.9751824817518249,2018,IL
190222040263001,Indian Prairie CUSD 204,Prairie Children Preschool,658.0,4.0,0.0,4.0,0.993920972644377,639.0,11.0,1.0,3.0,0.0,4.0,639.0,19.0,0.9711246200607903,2018,IL
190222040263003,Indian Prairie CUSD 204,Indian Plains Alternative School,45.0,4.0,0.0,4.0,0.9111111111111111,45.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,1.0,2018,IL
190222050260003,Elmhurst SD 205,York Comm High School,2840.0,43.0,0.0,43.0,0.9848591549295774,2792.0,19.0,6.0,0.0,0.0,23.0,2792.0,48.0,0.9830985915492958,2018,IL
190222050261001,Elmhurst SD 205,Bryan Middle School,711.0,1.0,0.0,1.0,0.9985935302390999,705.0,5.0,0.0,0.0,0.0,1.0,705.0,6.0,0.9915611814345991,2018,IL
190222050261002,Elmhurst SD 205,Churchville Middle School,523.0,2.0,4.0,6.0,0.988527724665392,520.0,3.0,0.0,0.0,0.0,0.0,520.0,3.0,0.994263862332696,2018,IL
190222050261012,Elmhurst SD 205,Sandburg Middle  School,671.0,3.0,0.0,3.0,0.9955290611028316,653.0,11.0,4.0,0.0,0.0,3.0,653.0,18.0,0.9731743666169895,2018,IL
190222050262002,Elmhurst SD 205,Edison Elem School,289.0,0.0,0.0,0.0,1.0,281.0,7.0,1.0,0.0,0.0,0.0,281.0,8.0,0.972318339100346,2018,IL
190222050262003,Elmhurst SD 205,Conrad Fischer Elem School,463.0,3.0,3.0,6.0,0.9870410367170627,459.0,4.0,0.0,0.0,0.0,0.0,459.0,4.0,0.9913606911447084,2018,IL
190222050262004,Elmhurst SD 205,Emerson Elem School,445.0,2.0,0.0,2.0,0.9955056179775281,436.0,7.0,0.0,0.0,0.0,2.0,436.0,9.0,0.9797752808988764,2018,IL
190222050262005,Elmhurst SD 205,Field Elem School,405.0,1.0,0.0,1.0,0.9975308641975309,400.0,5.0,0.0,0.0,0.0,0.0,400.0,5.0,0.9876543209876543,2018,IL
190222050262006,Elmhurst SD 205,Hawthorne Elem School,498.0,0.0,0.0,0.0,1.0,491.0,5.0,2.0,0.0,0.0,0.0,491.0,7.0,0.9859437751004017,2018,IL
190222050262007,Elmhurst SD 205,Jackson Elem School,459.0,0.0,0.0,0.0,1.0,451.0,5.0,1.0,2.0,0.0,0.0,451.0,8.0,0.9825708061002179,2018,IL
190222050262008,Elmhurst SD 205,Jefferson Elem School,382.0,1.0,0.0,1.0,0.9973821989528796,378.0,3.0,0.0,0.0,0.0,1.0,378.0,4.0,0.9895287958115183,2018,IL
190222050262009,Elmhurst SD 205,Lincoln Elem School,541.0,0.0,0.0,0.0,1.0,522.0,19.0,0.0,0.0,0.0,0.0,522.0,19.0,0.9648798521256932,2018,IL
190222050263001,Elmhurst SD 205,Early Childhood,306.0,3.0,0.0,3.0,0.9901960784313726,300.0,5.0,0.0,0.0,0.0,1.0,300.0,6.0,0.9803921568627451,2018,IL
200240010260005,Edwards County CUSD 1,Edwards County High School,305.0,1.0,1.0,2.0,0.9934426229508196,303.0,0.0,0.0,2.0,0.0,0.0,303.0,2.0,0.9934426229508196,2018,IL
200240010262001,Edwards County CUSD 1,Albion Grade School,440.0,0.0,2.0,2.0,0.9954545454545455,437.0,2.0,1.0,0.0,0.0,0.0,437.0,3.0,0.9931818181818182,2018,IL
200240010262004,Edwards County CUSD 1,West Salem Grade School,152.0,3.0,1.0,4.0,0.9736842105263158,151.0,0.0,0.0,0.0,0.0,1.0,151.0,1.0,0.993421052631579,2018,IL
200300070260001,Gallatin CUSD 7,Gallatin High School,219.0,2.0,1.0,3.0,0.9863013698630136,218.0,1.0,0.0,0.0,0.0,0.0,218.0,1.0,0.9954337899543378,2018,IL
200300070261001,Gallatin CUSD 7,Gallatin Junior High School,239.0,3.0,2.0,5.0,0.9790794979079498,237.0,2.0,0.0,0.0,0.0,0.0,237.0,2.0,0.9916317991631799,2018,IL
200300070262001,Gallatin CUSD 7,Gallatin Elementary School,311.0,5.0,2.0,7.0,0.977491961414791,300.0,6.0,0.0,0.0,0.0,5.0,300.0,11.0,0.9646302250803859,2018,IL
200330100260002,Hamilton Co CUSD 10,Hamilton County Jr/Sr High School,564.0,1.0,1.0,2.0,0.9964539007092199,556.0,7.0,1.0,0.0,0.0,0.0,556.0,8.0,0.9858156028368794,2018,IL
200330100262002,Hamilton Co CUSD 10,Dahlgren Elem School,140.0,1.0,0.0,1.0,0.9928571428571429,139.0,1.0,0.0,0.0,0.0,0.0,139.0,1.0,0.9928571428571429,2018,IL
200330100262004,Hamilton Co CUSD 10,East Side Elementary School,429.0,8.0,3.0,11.0,0.9743589743589743,423.0,4.0,0.0,0.0,0.0,2.0,423.0,6.0,0.986013986013986,2018,IL
200330100263001,Hamilton Co CUSD 10,Hamilton County Preschool Center,82.0,0.0,0.0,0.0,1.0,82.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,1.0,2018,IL
200350010260003,Hardin County CUSD 1,Hardin County High School,163.0,0.0,0.0,0.0,1.0,163.0,0.0,0.0,0.0,0.0,0.0,163.0,0.0,1.0,2018,IL
200350010261001,Hardin County CUSD 1,Hardin County Jr High School,125.0,0.0,0.0,0.0,1.0,125.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,1.0,2018,IL
200350010262001,Hardin County CUSD 1,Hardin County Elem School,232.0,0.0,0.0,0.0,1.0,232.0,0.0,0.0,0.0,0.0,0.0,232.0,0.0,1.0,2018,IL
200760010260001,Pope Co CUD 1,Pope Co High School,152.0,42.0,1.0,0.0,0.7171052631578947,137.0,2.0,0.0,0.0,0.0,13.0,137.0,15.0,0.9013157894736842,2018,IL
200760010262002,Pope Co CUD 1,Pope County Elementary School,357.0,27.0,3.0,0.0,0.9159663865546218,329.0,9.0,0.0,0.0,0.0,19.0,329.0,28.0,0.9215686274509803,2018,IL
200830010260001,Galatia CUSD 1,Galatia High School,127.0,1.0,0.0,1.0,0.9921259842519685,127.0,0.0,0.0,0.0,0.0,0.0,127.0,0.0,1.0,2018,IL
200830010261001,Galatia CUSD 1,Galatia Jr High,62.0,3.0,0.0,0.0,0.9516129032258065,62.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,1.0,2018,IL
200830010262002,Galatia CUSD 1,Galatia Elem School,214.0,2.0,0.0,0.0,0.9906542056074766,211.0,1.0,0.0,2.0,0.0,0.0,211.0,3.0,0.985981308411215,2018,IL
200830010263001,Galatia CUSD 1,Galatia Grade School Annex,29.0,0.0,0.0,0.0,1.0,29.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,1.0,2018,IL
200830020260001,Carrier Mills-Stonefort CUSD 2,Carrier Mills-Stonefort H S,131.0,0.0,0.0,0.0,1.0,129.0,0.0,0.0,2.0,0.0,0.0,129.0,2.0,0.9847328244274809,2018,IL
200830020262002,Carrier Mills-Stonefort CUSD 2,Carrier Mills-Stonefort Elem Sch,335.0,0.0,0.0,0.0,1.0,323.0,6.0,0.0,6.0,0.0,0.0,323.0,12.0,0.9641791044776119,2018,IL
200830030260001,Harrisburg CUSD 3,Harrisburg High School,541.0,12.0,6.0,18.0,0.966728280961183,540.0,0.0,1.0,0.0,0.0,0.0,540.0,1.0,0.9981515711645101,2018,IL
200830030261002,Harrisburg CUSD 3,Harrisburg Middle School,426.0,11.0,0.0,11.0,0.9741784037558685,426.0,0.0,0.0,0.0,0.0,0.0,426.0,0.0,1.0,2018,IL
200830030262009,Harrisburg CUSD 3,East Side Intermediate School,410.0,0.0,2.0,2.0,0.9951219512195122,405.0,5.0,0.0,0.0,0.0,0.0,405.0,5.0,0.9878048780487805,2018,IL
200830030262010,Harrisburg CUSD 3,West Side Primary School,489.0,7.0,10.0,17.0,0.9652351738241309,478.0,4.0,1.0,0.0,0.0,6.0,478.0,11.0,0.9775051124744376,2018,IL
200830040260001,Eldorado CUSD 4,Eldorado High School,342.0,4.0,5.0,9.0,0.9736842105263158,336.0,5.0,1.0,0.0,0.0,0.0,336.0,6.0,0.9824561403508771,2018,IL
200830040261002,Eldorado CUSD 4,Eldorado Middle School,233.0,4.0,0.0,4.0,0.9828326180257511,231.0,1.0,1.0,0.0,0.0,0.0,231.0,2.0,0.9914163090128756,2018,IL
200830040262004,Eldorado CUSD 4,Eldorado Elem School,577.0,4.0,2.0,6.0,0.9896013864818024,566.0,3.0,1.0,0.0,4.0,3.0,566.0,11.0,0.9809358752166378,2018,IL
20093002X140000,Edw/Glt/Hlt/Hdn/Pop/Sln/Wbh/Wn/Wh ROE,Lancaster Christian School,33.0,0.0,0.0,0.0,1.0,27.0,6.0,0.0,0.0,0.0,0.0,27.0,6.0,0.8181818181818182,2018,IL
200930170242001,Allendale CCSD 17,Allendale Elementary School,145.0,0.0,0.0,0.0,1.0,145.0,0.0,0.0,0.0,0.0,0.0,145.0,0.0,1.0,2018,IL
200933480260001,Wabash CUSD 348,Mount Carmel High School,451.0,1.0,0.0,1.0,0.9977827050997783,449.0,2.0,0.0,0.0,0.0,0.0,449.0,2.0,0.9955654101995566,2018,IL
200933480261003,Wabash CUSD 348,Mt Carmel Junior High School,238.0,0.0,0.0,0.0,1.0,234.0,4.0,0.0,0.0,0.0,0.0,234.0,4.0,0.9831932773109243,2018,IL
200933480262003,Wabash CUSD 348,Mt Carmel Elementary School,400.0,0.0,0.0,0.0,1.0,398.0,1.0,0.0,1.0,0.0,0.0,398.0,2.0,0.995,2018,IL
200933480262005,Wabash CUSD 348,Mt Carmel Grade School,381.0,0.0,0.0,0.0,1.0,380.0,1.0,0.0,0.0,0.0,0.0,380.0,1.0,0.9973753280839895,2018,IL
200960060042001,New Hope CCSD 6,New Hope Elem School,172.0,0.0,2.0,0.0,0.9883720930232558,172.0,0.0,0.0,0.0,0.0,0.0,172.0,0.0,1.0,2018,IL
200960140042001,Geff CCSD 14,Geff Elem School,92.0,1.0,0.0,0.0,0.9891304347826086,92.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,1.0,2018,IL
200960170042001,Jasper CCSD 17,Jasper Elem School,172.0,0.0,1.0,0.0,0.9941860465116279,167.0,5.0,0.0,0.0,0.0,0.0,167.0,5.0,0.9709302325581395,2018,IL
200961000260001,Wayne City CUSD 100,Wayne City High School,145.0,0.0,0.0,0.0,1.0,145.0,0.0,0.0,0.0,0.0,0.0,145.0,0.0,1.0,2018,IL
200961000262005,Wayne City CUSD 100,Wayne City Attendance Center,386.0,0.0,1.0,1.0,0.9974093264248705,377.0,9.0,0.0,0.0,0.0,0.0,377.0,9.0,0.9766839378238342,2018,IL
200961120042001,Fairfield PSD 112,Center Street Elem School,332.0,13.0,5.0,0.0,0.9457831325301205,319.0,0.0,0.0,0.0,0.0,13.0,319.0,13.0,0.9608433734939759,2018,IL
200961120042002,Fairfield PSD 112,North Side Elem School,367.0,11.0,25.0,0.0,0.9019073569482289,354.0,1.0,1.0,0.0,0.0,11.0,354.0,13.0,0.9645776566757494,2018,IL
200962000260001,North Wayne CUSD 200,Cisne High School,121.0,0.0,0.0,0.0,1.0,121.0,0.0,0.0,0.0,0.0,0.0,121.0,0.0,1.0,2018,IL
200962000261001,North Wayne CUSD 200,Cisne Middle School,108.0,0.0,0.0,0.0,1.0,108.0,0.0,0.0,0.0,0.0,0.0,108.0,0.0,1.0,2018,IL
200962000262002,North Wayne CUSD 200,Mount Erie Elem School,62.0,0.0,0.0,0.0,1.0,62.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,1.0,2018,IL
200962000262003,North Wayne CUSD 200,Johnsonville Elem School,85.0,0.0,1.0,0.0,0.9882352941176471,83.0,2.0,0.0,0.0,0.0,0.0,83.0,2.0,0.9764705882352941,2018,IL
200962250160001,Fairfield Comm H S Dist 225,Fairfield Comm High School,448.0,1.0,1.0,1.0,0.9955357142857143,448.0,0.0,0.0,0.0,0.0,0.0,448.0,0.0,1.0,2018,IL
200970010260003,Grayville CUSD 1,Grayville Jr Sr High School,153.0,22.0,0.0,0.0,0.8562091503267973,153.0,0.0,0.0,0.0,0.0,0.0,153.0,0.0,1.0,2018,IL
200970010262002,Grayville CUSD 1,Wells Elementary School,155.0,7.0,0.0,0.0,0.9548387096774194,148.0,0.0,0.0,0.0,0.0,7.0,148.0,7.0,0.9548387096774194,2018,IL
200970030260001,Norris City-Omaha-Enfield CUSD 3,Norris City-Omaha-Enfield H S,196.0,0.0,4.0,0.0,0.9795918367346939,195.0,1.0,0.0,0.0,0.0,0.0,195.0,1.0,0.9948979591836735,2018,IL
200970030262002,Norris City-Omaha-Enfield CUSD 3,Norris City-Omaha Elem School,399.0,4.0,0.0,0.0,0.9899749373433584,396.0,1.0,1.0,0.0,0.0,1.0,396.0,3.0,0.9924812030075187,2018,IL
200970030262003,Norris City-Omaha-Enfield CUSD 3,Booth Elementary School,136.0,1.0,0.0,1.0,0.9926470588235294,136.0,0.0,0.0,0.0,0.0,0.0,136.0,0.0,1.0,2018,IL
200970050260001,Carmi-White County CUSD 5,Carmi-White County High School,364.0,1.0,4.0,4.0,0.9862637362637363,363.0,0.0,1.0,0.0,0.0,0.0,363.0,1.0,0.9972527472527473,2018,IL
200970050261007,Carmi-White County CUSD 5,Carmi White Cnty Jr High Sch,187.0,0.0,0.0,0.0,1.0,185.0,2.0,0.0,0.0,0.0,0.0,185.0,2.0,0.9893048128342246,2018,IL
200970050262005,Carmi-White County CUSD 5,Jefferson Attendance Center,232.0,0.0,0.0,0.0,1.0,228.0,4.0,0.0,0.0,0.0,0.0,228.0,4.0,0.9827586206896551,2018,IL
200970050262006,Carmi-White County CUSD 5,Lincoln Attendance Center,180.0,9.0,8.0,13.0,0.9055555555555556,167.0,2.0,1.0,0.0,1.0,9.0,167.0,13.0,0.9277777777777778,2018,IL
200970050262007,Carmi-White County CUSD 5,Washington Attendance Center,353.0,8.0,1.0,9.0,0.9745042492917847,350.0,3.0,0.0,0.0,0.0,0.0,350.0,3.0,0.9915014164305949,2018,IL
200970050263001,Carmi-White County CUSD 5,Brownsville Attendance Center,15.0,0.0,0.0,0.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0,2018,IL
200970050263002,Carmi-White County CUSD 5,Prekindergarten Facility,91.0,0.0,1.0,1.0,0.989010989010989,90.0,0.0,0.0,0.0,1.0,0.0,90.0,1.0,0.989010989010989,2018,IL
21028002X100000,Frankln/Johnsn/Massc/Willimsn ROE,St John the Baptist,58.0,0.0,0.0,0.0,1.0,57.0,1.0,0.0,0.0,0.0,0.0,57.0,1.0,0.9827586206896551,2018,IL
21028022P003101,Rascal X-Press Inc,West Frankfort Rascal XPress,37.0,0.0,0.0,0.0,1.0,37.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,1.0,2018,IL
210280470041002,Benton CCSD 47,Benton Grade Sch 5-8,478.0,16.0,2.0,17.0,0.9623430962343096,476.0,1.0,0.0,0.0,0.0,1.0,476.0,2.0,0.99581589958159,2018,IL
210280470042001,Benton CCSD 47,Benton Grade Sch K-4,658.0,0.0,0.0,0.0,1.0,645.0,3.0,2.0,8.0,0.0,0.0,645.0,13.0,0.9802431610942249,2018,IL
210280910042001,Akin CCSD 91,Akin Comm Cons Elem School,78.0,1.0,0.0,0.0,0.9871794871794872,78.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,1.0,2018,IL
210280990260001,Christopher USD 99,Christopher High,253.0,0.0,0.0,0.0,1.0,251.0,2.0,0.0,0.0,0.0,0.0,251.0,2.0,0.9920948616600791,2018,IL
210280990262001,Christopher USD 99,Christopher Elem School,551.0,0.0,0.0,0.0,1.0,548.0,2.0,1.0,0.0,0.0,0.0,548.0,3.0,0.9945553539019963,2018,IL
210281030130001,Benton Cons HSD 103,Benton Cons High School,567.0,0.0,0.0,0.0,1.0,567.0,0.0,0.0,0.0,0.0,0.0,567.0,0.0,1.0,2018,IL
210281150042001,Ewing Northern CCSD 115,Ewing-Northern Elem School,207.0,0.0,0.0,0.0,1.0,205.0,2.0,0.0,0.0,0.0,0.0,205.0,2.0,0.9903381642512077,2018,IL
210281680260001,Frankfort CUSD 168,Frankfort Comm High School,466.0,1.0,6.0,7.0,0.9849785407725322,462.0,4.0,0.0,0.0,0.0,0.0,462.0,4.0,0.9914163090128756,2018,IL
210281680261002,Frankfort CUSD 168,Central Jr High School,257.0,0.0,0.0,0.0,1.0,255.0,2.0,0.0,0.0,0.0,0.0,255.0,2.0,0.9922178988326849,2018,IL
210281680262003,Frankfort CUSD 168,Denning Elementary School,350.0,1.0,1.0,1.0,0.9942857142857143,347.0,3.0,0.0,0.0,0.0,0.0,347.0,3.0,0.9914285714285714,2018,IL
210281680262004,Frankfort CUSD 168,Frankfort Intermediate School,495.0,4.0,1.0,4.0,0.98989898989899,488.0,5.0,2.0,0.0,0.0,0.0,488.0,7.0,0.9858585858585859,2018,IL
210281740260001,Thompsonville CUSD 174,Thompsonville High School,107.0,3.0,0.0,0.0,0.9719626168224299,107.0,0.0,0.0,0.0,0.0,0.0,107.0,0.0,1.0,2018,IL
210281740262001,Thompsonville CUSD 174,Thompsonville Grade  School,212.0,5.0,0.0,1.0,0.9764150943396226,205.0,5.0,0.0,0.0,0.0,2.0,205.0,7.0,0.9669811320754716,2018,IL
210281880260001,Zeigler-Royalton CUSD 188,Zeigler-Royalton High School,180.0,1.0,0.0,1.0,0.9944444444444445,180.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,1.0,2018,IL
210281880261001,Zeigler-Royalton CUSD 188,Zeigler-Royalton Jr High School,119.0,4.0,2.0,4.0,0.9495798319327731,119.0,0.0,0.0,0.0,0.0,0.0,119.0,0.0,1.0,2018,IL
210281880262003,Zeigler-Royalton CUSD 188,Zeigler-Royalton Elem School,293.0,12.0,0.0,3.0,0.9590443686006825,289.0,0.0,0.0,0.0,0.0,4.0,289.0,4.0,0.9863481228668942,2018,IL
210281960261001,Sesser-Valier CUSD 196,Sesser-Valier Jr High School,146.0,0.0,0.0,0.0,1.0,146.0,0.0,0.0,0.0,0.0,0.0,146.0,0.0,1.0,2018,IL
210281960262001,Sesser-Valier CUSD 196,Sesser-Valier Elem School,311.0,0.0,0.0,0.0,1.0,308.0,3.0,0.0,0.0,0.0,0.0,308.0,3.0,0.9903536977491961,2018,IL
210440010260001,Goreville CUD 1,Goreville High School,173.0,0.0,0.0,0.0,1.0,173.0,0.0,0.0,0.0,0.0,0.0,173.0,0.0,1.0,2018,IL
210440010262001,Goreville CUD 1,Goreville Elementary School,362.0,1.0,0.0,0.0,0.9972375690607734,361.0,1.0,0.0,0.0,0.0,0.0,361.0,1.0,0.9972375690607734,2018,IL
210440320032003,New Simpson Hill SD 32,New Simpson Hill Dist 32,249.0,0.0,0.0,0.0,1.0,243.0,6.0,0.0,0.0,0.0,0.0,243.0,6.0,0.9759036144578314,2018,IL
210440550022001,Vienna SD 55,Vienna Elem School Dist 55,395.0,0.0,0.0,0.0,1.0,386.0,8.0,1.0,0.0,0.0,0.0,386.0,9.0,0.9772151898734177,2018,IL
210440640022001,Cypress SD 64,Cypress Elem School,121.0,0.0,0.0,0.0,1.0,120.0,0.0,1.0,0.0,0.0,0.0,120.0,1.0,0.9917355371900827,2018,IL
210441330170001,Vienna HSD 133,Vienna High School,386.0,0.0,1.0,1.0,0.9974093264248705,380.0,6.0,0.0,0.0,0.0,0.0,380.0,6.0,0.9844559585492227,2018,IL
210610010260001,Massac UD 1,Massac County High School,580.0,50.0,19.0,0.0,0.8810344827586207,572.0,5.0,0.0,0.0,0.0,3.0,572.0,8.0,0.9862068965517241,2018,IL
210610010261001,Massac UD 1,Massac Jr High School,315.0,9.0,3.0,0.0,0.9619047619047619,310.0,3.0,1.0,0.0,0.0,1.0,310.0,5.0,0.9841269841269841,2018,IL
210610010262001,Massac UD 1,Jefferson Elem School,111.0,7.0,3.0,0.0,0.9099099099099099,106.0,2.0,0.0,0.0,0.0,3.0,106.0,5.0,0.954954954954955,2018,IL
210610010262002,Massac UD 1,Franklin Elem School,176.0,22.0,10.0,0.0,0.8181818181818182,166.0,1.0,0.0,0.0,2.0,7.0,166.0,10.0,0.9431818181818182,2018,IL
210610010262003,Massac UD 1,Metropolis Elem School,534.0,125.0,44.0,0.0,0.6835205992509363,428.0,3.0,0.0,1.0,0.0,102.0,428.0,106.0,0.8014981273408239,2018,IL
210610010262006,Massac UD 1,Unity Elem School,150.0,13.0,15.0,0.0,0.8133333333333334,140.0,2.0,0.0,0.0,4.0,4.0,140.0,10.0,0.9333333333333333,2018,IL
210610010262010,Massac UD 1,Brookport Elementary School,203.0,58.0,45.0,11.0,0.49261083743842365,163.0,0.0,0.0,2.0,0.0,38.0,163.0,40.0,0.8029556650246306,2018,IL
210610380260001,Joppa-Maple Grove UD 38,Joppa Jr & Sr High School,101.0,0.0,0.0,0.0,1.0,101.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,1.0,2018,IL
211000010260001,Johnston City CUSD 1,Johnston City High School,367.0,0.0,0.0,0.0,1.0,366.0,1.0,0.0,0.0,0.0,0.0,366.0,1.0,0.997275204359673,2018,IL
