Region-County-District-Type-School (RCDTS) ,District,Facility,Enrollment PreK-12,Unduplicated Count  Non-compliant-Immunization Requirements,Non-compliant with Physical Exam Only,Total Excluded,School Compliance %,Protected and in compliance,Religious objection,Medical reasons ,Approved schedule,McKinney Vento Act,Unprotected and in noncompliance,Vaccination Acquired,No Vaccination,Protection %,year,state
260290040261001,Spoon River Valley CUSD 4,Spoon River Valley Jr High Sch,47.0,0.0,0.0,0.0,1.0,47.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,1.0,2015,IL
260290040262005,Spoon River Valley CUSD 4,Spoon River Valley Elem School,184.0,0.0,0.0,0.0,1.0,183.0,0.0,0.0,1.0,0.0,0.0,183.0,1.0,0.9945652173913043,2015,IL
260290660250001,Canton Union SD 66,Canton High School,774.0,4.0,0.0,4.0,0.9948320413436693,767.0,4.0,1.0,0.0,0.0,2.0,767.0,7.0,0.9909560723514211,2015,IL
260290660251002,Canton Union SD 66,Ingersoll Middle School,782.0,0.0,0.0,0.0,1.0,778.0,1.0,1.0,2.0,0.0,0.0,778.0,4.0,0.9948849104859335,2015,IL
260290660252003,Canton Union SD 66,Westview Elementary School,472.0,0.0,0.0,0.0,1.0,465.0,7.0,0.0,0.0,0.0,0.0,465.0,7.0,0.9851694915254238,2015,IL
260290660252008,Canton Union SD 66,Lincoln Elementary School,213.0,0.0,0.0,0.0,1.0,210.0,3.0,0.0,0.0,0.0,0.0,210.0,3.0,0.9859154929577465,2015,IL
260290660252009,Canton Union SD 66,Eastview Elementary School,367.0,3.0,1.0,1.0,0.9891008174386922,361.0,1.0,1.0,1.0,0.0,3.0,361.0,6.0,0.9836512261580381,2015,IL
260290970260001,Lewistown CUSD 97,Lewistown Jr/Sr High School,327.0,0.0,0.0,0.0,1.0,326.0,1.0,0.0,0.0,0.0,0.0,326.0,1.0,0.9969418960244648,2015,IL
260290970262002,Lewistown CUSD 97,Central Elem School,367.0,0.0,0.0,0.0,1.0,362.0,3.0,2.0,0.0,0.0,0.0,362.0,5.0,0.9863760217983651,2015,IL
260343070160001,Illini West H S Dist 307,Illini West High School,375.0,9.0,0.0,0.0,0.976,370.0,0.0,0.0,0.0,0.0,5.0,370.0,5.0,0.9866666666666667,2015,IL
260343160260001,Warsaw CUSD 316,Warsaw Sr High School,207.0,0.0,0.0,0.0,1.0,204.0,1.0,2.0,0.0,0.0,0.0,204.0,3.0,0.9855072463768116,2015,IL
260343160262003,Warsaw CUSD 316,Warsaw Elem School,227.0,2.0,2.0,0.0,0.9823788546255507,226.0,0.0,0.0,0.0,0.0,1.0,226.0,1.0,0.9955947136563876,2015,IL
260343170041006,Carthage ESD 317,Carthage Middle School,156.0,0.0,0.0,0.0,1.0,155.0,1.0,0.0,0.0,0.0,0.0,155.0,1.0,0.9935897435897436,2015,IL
260343170042005,Carthage ESD 317,Carthage Primary School,285.0,0.0,0.0,0.0,1.0,285.0,0.0,0.0,0.0,0.0,0.0,285.0,0.0,1.0,2015,IL
260343250262002,Nauvoo-Colusa CUSD 325,Nauvoo Elem School,228.0,2.0,0.0,2.0,0.9912280701754387,224.0,1.0,0.0,3.0,0.0,0.0,224.0,4.0,0.9824561403508771,2015,IL
260343270042002,Dallas ESD 327,Dallas City Elem School,192.0,5.0,1.0,0.0,0.96875,187.0,0.0,0.0,0.0,0.0,5.0,187.0,5.0,0.9739583333333334,2015,IL
260343280240001,Hamilton CCSD 328,Hamilton Jr/Sr High Sch,259.0,5.0,0.0,5.0,0.9806949806949807,256.0,3.0,0.0,0.0,0.0,0.0,256.0,3.0,0.9884169884169884,2015,IL
260343280242004,Hamilton CCSD 328,Hamilton Elementary School,344.0,6.0,2.0,7.0,0.9767441860465117,336.0,2.0,1.0,0.0,0.0,5.0,336.0,8.0,0.9767441860465116,2015,IL
260343370260001,Southeastern CUSD 337,Southeastern Jr/Sr High School,234.0,3.0,0.0,3.0,0.9871794871794872,234.0,0.0,0.0,0.0,0.0,0.0,234.0,0.0,1.0,2015,IL
260343370262006,Southeastern CUSD 337,Southeastern Elementary School,290.0,0.0,0.0,0.0,1.0,284.0,3.0,2.0,1.0,0.0,0.0,284.0,6.0,0.9793103448275862,2015,IL
260343470041001,La Harpe CSD 347,La Harpe Junior High School,62.0,0.0,0.0,0.0,1.0,61.0,0.0,1.0,0.0,0.0,0.0,61.0,1.0,0.9838709677419355,2015,IL
260343470042005,La Harpe CSD 347,La Harpe Elementary School,168.0,0.0,0.0,0.0,1.0,166.0,2.0,0.0,0.0,0.0,0.0,166.0,2.0,0.9880952380952381,2015,IL
260621030260001,West Prairie CUSD 103,West Prairie High School,191.0,0.0,2.0,0.0,0.9895287958115183,191.0,0.0,0.0,0.0,0.0,0.0,191.0,0.0,1.0,2015,IL
260621030261001,West Prairie CUSD 103,West Prairie Middle School,169.0,0.0,0.0,0.0,1.0,169.0,0.0,0.0,0.0,0.0,0.0,169.0,0.0,1.0,2015,IL
260621030262001,West Prairie CUSD 103,West Prairie North Elementary,112.0,0.0,0.0,0.0,1.0,112.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,1.0,2015,IL
260621030262002,West Prairie CUSD 103,West Prairie South Elementary,140.0,0.0,0.0,0.0,1.0,140.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,1.0,2015,IL
260621700260001,Bushnell Prairie City CUSD 170,Bushnell-Prairie City High Sch,218.0,0.0,0.0,0.0,1.0,216.0,1.0,0.0,0.0,1.0,0.0,216.0,2.0,0.9908256880733946,2015,IL
260621700261002,Bushnell Prairie City CUSD 170,Bushnell-Prairie City Jr High Sch,162.0,2.0,0.0,0.0,0.9876543209876544,162.0,0.0,0.0,0.0,0.0,0.0,162.0,0.0,1.0,2015,IL
260621700262003,Bushnell Prairie City CUSD 170,Bushnell-Prairie City Elem Sch,365.0,5.0,0.0,1.0,0.9863013698630136,353.0,3.0,0.0,2.0,2.0,5.0,353.0,12.0,0.9671232876712329,2015,IL
260621850260001,Macomb CUSD 185,Macomb Senior High School,571.0,28.0,4.0,3.0,0.9439579684763573,563.0,2.0,1.0,0.0,0.0,5.0,563.0,8.0,0.9859894921190894,2015,IL
260621850261001,Macomb CUSD 185,Macomb Junior High School,336.0,5.0,4.0,0.0,0.9732142857142857,332.0,0.0,2.0,0.0,0.0,2.0,332.0,4.0,0.9880952380952381,2015,IL
260621850262004,Macomb CUSD 185,Lincoln Elem School,583.0,14.0,3.0,0.0,0.9708404802744426,562.0,8.0,1.0,1.0,1.0,10.0,562.0,21.0,0.9639794168096055,2015,IL
260621850262008,Macomb CUSD 185,Edison Elementary School,410.0,3.0,2.0,3.0,0.9878048780487805,406.0,3.0,0.0,1.0,0.0,0.0,406.0,4.0,0.9902439024390244,2015,IL
260621850263001,Macomb CUSD 185,MacArthur Early Childhood Center,104.0,4.0,0.0,0.0,0.9615384615384617,100.0,0.0,0.0,0.0,0.0,4.0,100.0,4.0,0.9615384615384616,2015,IL
260850050260001,Schuyler-Industry CUSD 5,Rushville-Industry High School,354.0,0.0,0.0,0.0,1.0,351.0,3.0,0.0,0.0,0.0,0.0,351.0,3.0,0.9915254237288136,2015,IL
260850050261002,Schuyler-Industry CUSD 5,Schuyler Industry Middle Sch,312.0,0.0,1.0,0.0,0.9967948717948718,309.0,1.0,2.0,0.0,0.0,0.0,309.0,3.0,0.9903846153846154,2015,IL
260850050262001,Schuyler-Industry CUSD 5,Washington Elem School,253.0,0.0,0.0,0.0,1.0,253.0,0.0,0.0,0.0,0.0,0.0,253.0,0.0,1.0,2015,IL
260850050262002,Schuyler-Industry CUSD 5,Webster Elem School,240.0,0.0,0.0,0.0,1.0,240.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,1.0,2015,IL
280060170042001,Ohio CCSD 17,Ohio Com Cons Grade School,58.0,0.0,0.0,0.0,1.0,58.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,1.0,2015,IL
280060840042001,Malden CCSD 84,Malden Grade School,101.0,0.0,1.0,1.0,0.9900990099009902,100.0,0.0,0.0,1.0,0.0,0.0,100.0,1.0,0.9900990099009901,2015,IL
280060940042001,Ladd CCSD 94,Ladd Comm Cons Sch,214.0,0.0,0.0,0.0,1.0,213.0,0.0,0.0,1.0,0.0,0.0,213.0,1.0,0.9953271028037384,2015,IL
280060980022001,Dalzell SD 98,Dalzell Grade School,62.0,0.0,0.0,0.0,1.0,58.0,1.0,0.0,3.0,0.0,0.0,58.0,4.0,0.9354838709677419,2015,IL
280060990042002,Spring Valley CCSD 99,John F Kennedy Elem School,711.0,0.0,0.0,0.0,1.0,699.0,5.0,2.0,5.0,0.0,0.0,699.0,12.0,0.9831223628691983,2015,IL
280061030220001,DePue USD 103,DePue High School,111.0,1.0,0.0,0.0,0.990990990990991,111.0,0.0,0.0,0.0,0.0,0.0,111.0,0.0,1.0,2015,IL
280061030222001,DePue USD 103,DePue Elem School,321.0,0.0,0.0,0.0,1.0,321.0,0.0,0.0,0.0,0.0,0.0,321.0,0.0,1.0,2015,IL
280061150021001,Princeton ESD 115,Logan Jr High School,500.0,0.0,0.0,0.0,1.0,496.0,4.0,0.0,0.0,0.0,0.0,496.0,4.0,0.992,2015,IL
280061150022004,Princeton ESD 115,Lincoln Elem School,232.0,0.0,0.0,0.0,1.0,226.0,5.0,1.0,0.0,0.0,0.0,226.0,6.0,0.9741379310344828,2015,IL
280061150022005,Princeton ESD 115,Jefferson Elem School,219.0,0.0,1.0,0.0,0.9954337899543378,217.0,0.0,1.0,1.0,0.0,0.0,217.0,2.0,0.9908675799086758,2015,IL
280061150022007,Princeton ESD 115,Douglas Elementary School,224.0,1.0,1.0,2.0,0.9910714285714286,221.0,1.0,0.0,1.0,0.0,1.0,221.0,3.0,0.9866071428571429,2015,IL
280061150023003,Princeton ESD 115,Reagan Pre-k School,15.0,0.0,0.0,0.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0,2015,IL
280063030260001,La Moille CUSD 303,La Moille High School,86.0,0.0,1.0,0.0,0.9883720930232558,85.0,0.0,1.0,0.0,0.0,0.0,85.0,1.0,0.9883720930232558,2015,IL
280063030262003,La Moille CUSD 303,Van Orin Elem School,69.0,13.0,2.0,3.0,0.782608695652174,66.0,0.0,0.0,0.0,0.0,3.0,66.0,3.0,0.9565217391304348,2015,IL
280063030262004,La Moille CUSD 303,Allen Junior High School,97.0,1.0,1.0,1.0,0.9793814432989691,95.0,2.0,0.0,0.0,0.0,0.0,95.0,2.0,0.979381443298969,2015,IL
280063400260001,Bureau Valley CUSD 340,Bureau Valley High School,304.0,0.0,0.0,0.0,1.0,302.0,1.0,1.0,0.0,0.0,0.0,302.0,2.0,0.993421052631579,2015,IL
280063400261001,Bureau Valley CUSD 340,Bureau Valley South,238.0,0.0,0.0,0.0,1.0,235.0,3.0,0.0,0.0,0.0,0.0,235.0,3.0,0.9873949579831933,2015,IL
280063400262001,Bureau Valley CUSD 340,Bureau Valley North,407.0,0.0,0.0,0.0,1.0,404.0,3.0,0.0,0.0,0.0,0.0,404.0,3.0,0.9926289926289926,2015,IL
280063400262005,Bureau Valley CUSD 340,Bureau Valley Elemntry-Wyanet,148.0,0.0,0.0,0.0,1.0,144.0,2.0,0.0,2.0,0.0,0.0,144.0,4.0,0.972972972972973,2015,IL
280065000150001,Princeton HSD 500,Princeton High School,514.0,0.0,0.0,0.0,1.0,508.0,6.0,0.0,0.0,0.0,0.0,508.0,6.0,0.9883268482490273,2015,IL
280065020170001,Hall HSD 502,Hall High School,399.0,1.0,0.0,1.0,0.9974937343358395,396.0,2.0,0.0,1.0,0.0,0.0,396.0,3.0,0.9924812030075187,2015,IL
280065050160001,Ohio CHSD 505,Ohio Community High School,33.0,0.0,0.0,0.0,1.0,31.0,2.0,0.0,0.0,0.0,0.0,31.0,2.0,0.9393939393939394,2015,IL
280371900022001,Colona SD 190,Colona Grade School,454.0,9.0,6.0,2.0,0.9669603524229075,448.0,4.0,0.0,0.0,0.0,2.0,448.0,6.0,0.986784140969163,2015,IL
280372230260001,Orion CUSD 223,Orion High School,349.0,0.0,0.0,0.0,1.0,345.0,3.0,1.0,0.0,0.0,0.0,345.0,4.0,0.9885386819484241,2015,IL
280372230261003,Orion CUSD 223,Orion Middle School,265.0,0.0,0.0,0.0,1.0,263.0,2.0,0.0,0.0,0.0,0.0,263.0,2.0,0.9924528301886792,2015,IL
280372230262002,Orion CUSD 223,C R Hanna Elem School,469.0,0.0,0.0,0.0,1.0,456.0,9.0,4.0,0.0,0.0,0.0,456.0,13.0,0.9722814498933902,2015,IL
280372240260001,Galva CUSD 224,Galva Jr-Sr High School,280.0,0.0,0.0,0.0,1.0,279.0,0.0,1.0,0.0,0.0,0.0,279.0,1.0,0.9964285714285714,2015,IL
280372240262004,Galva CUSD 224,Galva Elem School,305.0,1.0,0.0,0.0,0.9967213114754099,301.0,0.0,1.0,0.0,2.0,1.0,301.0,4.0,0.9868852459016394,2015,IL
280372250260001,AlWood CUSD 225,AlWood  Middle/High School,206.0,0.0,0.0,0.0,1.0,206.0,0.0,0.0,0.0,0.0,0.0,206.0,0.0,1.0,2015,IL
280372250262003,AlWood CUSD 225,AlWood Elem School,192.0,0.0,0.0,0.0,1.0,190.0,2.0,0.0,0.0,0.0,0.0,190.0,2.0,0.9895833333333334,2015,IL
280372260260001,Annawan CUSD 226,Annawan High School,125.0,0.0,0.0,0.0,1.0,122.0,3.0,0.0,0.0,0.0,0.0,122.0,3.0,0.976,2015,IL
280372260262002,Annawan CUSD 226,Annawan Grade School,257.0,0.0,0.0,0.0,1.0,254.0,1.0,2.0,0.0,0.0,0.0,254.0,3.0,0.9883268482490273,2015,IL
280372270260002,Cambridge CUSD 227,Cambridge Jr/Sr High School,221.0,0.0,1.0,0.0,0.995475113122172,219.0,2.0,0.0,0.0,0.0,0.0,219.0,2.0,0.9909502262443439,2015,IL
280372270262001,Cambridge CUSD 227,Cambridge Comm Grade School,285.0,0.0,2.0,0.0,0.9929824561403509,279.0,5.0,0.0,1.0,0.0,0.0,279.0,6.0,0.9789473684210527,2015,IL
280372280260001,Geneseo CUSD 228,Geneseo High School,824.0,0.0,0.0,0.0,1.0,816.0,5.0,3.0,0.0,0.0,0.0,816.0,8.0,0.9902912621359223,2015,IL
280372280261002,Geneseo CUSD 228,Geneseo Middle School,625.0,0.0,0.0,0.0,1.0,613.0,8.0,4.0,0.0,0.0,0.0,613.0,12.0,0.9808,2015,IL
280372280262003,Geneseo CUSD 228,Millikin Elem School,418.0,0.0,0.0,0.0,1.0,404.0,13.0,1.0,0.0,0.0,0.0,404.0,14.0,0.9665071770334929,2015,IL
280372280262004,Geneseo CUSD 228,Northside Elem School,346.0,0.0,0.0,0.0,1.0,332.0,10.0,2.0,2.0,0.0,0.0,332.0,14.0,0.9595375722543352,2015,IL
280372280262005,Geneseo CUSD 228,Southwest Elem School,390.0,0.0,0.0,0.0,1.0,378.0,5.0,4.0,3.0,0.0,0.0,378.0,12.0,0.9692307692307692,2015,IL
280372290260001,Kewanee CUSD 229,Kewanee High School,541.0,7.0,4.0,0.0,0.9796672828096118,530.0,2.0,0.0,4.0,2.0,3.0,530.0,11.0,0.9796672828096118,2015,IL
280372290261001,Kewanee CUSD 229,Central Junior High,287.0,0.0,0.0,0.0,1.0,287.0,0.0,0.0,0.0,0.0,0.0,287.0,0.0,1.0,2015,IL
280372290262002,Kewanee CUSD 229,Central Elem,362.0,1.0,1.0,1.0,0.994475138121547,361.0,0.0,0.0,1.0,0.0,0.0,361.0,1.0,0.9972375690607734,2015,IL
280372290262004,Kewanee CUSD 229,Belle Alexander Elem School,278.0,0.0,0.0,0.0,1.0,272.0,1.0,1.0,3.0,1.0,0.0,272.0,6.0,0.9784172661870504,2015,IL
280372290262005,Kewanee CUSD 229,Irving Elem School,272.0,0.0,0.0,0.0,1.0,271.0,0.0,0.0,1.0,0.0,0.0,271.0,1.0,0.9963235294117647,2015,IL
280372290262007,Kewanee CUSD 229,Neponset Grade School,92.0,0.0,0.0,0.0,1.0,92.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,1.0,2015,IL
280372290263003,Kewanee CUSD 229,Lyle School,215.0,1.0,1.0,1.0,0.9906976744186047,210.0,1.0,0.0,3.0,0.0,1.0,210.0,5.0,0.9767441860465116,2015,IL
280372300260002,Wethersfield CUSD 230,Wethersfield Jr/Sr High School,279.0,1.0,0.0,0.0,0.996415770609319,279.0,0.0,0.0,0.0,0.0,0.0,279.0,0.0,1.0,2015,IL
280372300262001,Wethersfield CUSD 230,Wethersfield Elem School,305.0,5.0,0.0,0.0,0.9836065573770492,300.0,1.0,0.0,1.0,0.0,3.0,300.0,5.0,0.9836065573770492,2015,IL
280880010261001,Bradford CUSD 1,Bradford Jr High School,55.0,0.0,0.0,0.0,1.0,55.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,1.0,2015,IL
280880010262001,Bradford CUSD 1,Bradford Grade School,106.0,0.0,0.0,0.0,1.0,105.0,0.0,1.0,0.0,0.0,0.0,105.0,1.0,0.9905660377358491,2015,IL
280881000260001,Stark County CUSD 100,Stark County High School,279.0,0.0,0.0,0.0,1.0,278.0,1.0,0.0,0.0,0.0,0.0,278.0,1.0,0.996415770609319,2015,IL
280881000261001,Stark County CUSD 100,Stark County Junior High School,134.0,0.0,0.0,0.0,1.0,134.0,0.0,0.0,0.0,0.0,0.0,134.0,0.0,1.0,2015,IL
280881000262002,Stark County CUSD 100,Stark County Elem Sch,359.0,1.0,0.0,1.0,0.9972144846796657,352.0,6.0,0.0,0.0,0.0,1.0,352.0,7.0,0.9805013927576601,2015,IL
300020010222004,Cairo USD 1,Cairo Elementary School,274.0,0.0,0.0,0.0,1.0,272.0,0.0,0.0,2.0,0.0,0.0,272.0,2.0,0.9927007299270073,2015,IL
300020050260001,Egyptian CUSD 5,Egyptian Sr High School,118.0,0.0,0.0,0.0,1.0,116.0,2.0,0.0,0.0,0.0,0.0,116.0,2.0,0.9830508474576272,2015,IL
300020050261001,Egyptian CUSD 5,Egyptian Jr High School,93.0,0.0,3.0,3.0,0.9677419354838711,92.0,1.0,0.0,0.0,0.0,0.0,92.0,1.0,0.989247311827957,2015,IL
300020050262002,Egyptian CUSD 5,Egyptian Elem School,289.0,2.0,3.0,5.0,0.9826989619377163,275.0,9.0,0.0,3.0,0.0,2.0,275.0,14.0,0.9515570934256056,2015,IL
300390950021004,Carbondale ESD 95,Carbondale Middle School,432.0,0.0,0.0,0.0,1.0,403.0,0.0,0.0,28.0,1.0,0.0,403.0,29.0,0.9328703703703703,2015,IL
300390950022003,Carbondale ESD 95,Thomas Elementary School,327.0,2.0,0.0,2.0,0.9938837920489297,318.0,0.0,0.0,9.0,0.0,0.0,318.0,9.0,0.9724770642201835,2015,IL
300390950022005,Carbondale ESD 95,Parrish Elem School,512.0,0.0,0.0,0.0,1.0,474.0,0.0,2.0,36.0,0.0,0.0,474.0,38.0,0.92578125,2015,IL
300390950022008,Carbondale ESD 95,Lewis School,284.0,0.0,0.0,0.0,1.0,224.0,0.0,0.0,60.0,0.0,0.0,224.0,60.0,0.7887323943661971,2015,IL
300391300042001,Giant City CCSD 130,Giant City Elem School,210.0,0.0,2.0,0.0,0.9904761904761905,204.0,3.0,0.0,3.0,0.0,0.0,204.0,6.0,0.9714285714285714,2015,IL
300391400042001,Unity Point CCSD 140,Unity Point Elem School,710.0,0.0,20.0,0.0,0.971830985915493,688.0,13.0,4.0,5.0,0.0,0.0,688.0,22.0,0.9690140845070423,2015,IL
300391650160001,Carbondale CHSD 165,Carbondale Comm H S,1017.0,5.0,0.0,0.0,0.9950835791543756,999.0,15.0,0.0,0.0,0.0,3.0,999.0,18.0,0.9823008849557522,2015,IL
300391760260001,Trico CUSD 176,Trico Senior High School,284.0,1.0,1.0,0.0,0.9929577464788732,283.0,0.0,0.0,0.0,0.0,1.0,283.0,1.0,0.9964788732394366,2015,IL
300391760261001,Trico CUSD 176,Trico Jr High School,260.0,2.0,0.0,1.0,0.9923076923076923,260.0,0.0,0.0,0.0,0.0,0.0,260.0,0.0,1.0,2015,IL
300391760262008,Trico CUSD 176,Trico Elementary School,421.0,1.0,0.0,1.0,0.997624703087886,420.0,0.0,0.0,0.0,0.0,1.0,420.0,1.0,0.997624703087886,2015,IL
300391860260001,Murphysboro CUSD 186,Murphysboro High School,625.0,2.0,0.0,2.0,0.9968000000000001,622.0,2.0,1.0,0.0,0.0,0.0,622.0,3.0,0.9952,2015,IL
300391860261002,Murphysboro CUSD 186,Murphysboro Middle School,462.0,2.0,0.0,2.0,0.9956709956709956,459.0,0.0,2.0,0.0,0.0,1.0,459.0,3.0,0.9935064935064936,2015,IL
300391860262009,Murphysboro CUSD 186,Carruthers Elementary School,450.0,4.0,0.0,3.0,0.9911111111111112,441.0,5.0,2.0,1.0,0.0,1.0,441.0,9.0,0.98,2015,IL
300391860262010,Murphysboro CUSD 186,Gen John A Logan Attendance Cntr,487.0,6.0,0.0,6.0,0.9876796714579055,479.0,3.0,1.0,0.0,0.0,4.0,479.0,8.0,0.9835728952772074,2015,IL
300391860263001,Murphysboro CUSD 186,McElvain School,28.0,1.0,0.0,0.0,0.9642857142857143,28.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,1.0,2015,IL
300391960260001,Elverado CUSD 196,Elverado High School,137.0,0.0,0.0,0.0,1.0,137.0,0.0,0.0,0.0,0.0,0.0,137.0,0.0,1.0,2015,IL
300391960261002,Elverado CUSD 196,Elverado Junior High School,83.0,0.0,0.0,0.0,1.0,83.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,1.0,2015,IL
300391960262003,Elverado CUSD 196,Elverado Primary School,88.0,0.0,0.0,0.0,1.0,88.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,1.0,2015,IL
300391960262004,Elverado CUSD 196,Elverado Intermediate School,93.0,0.0,0.0,0.0,1.0,93.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,1.0,2015,IL
300730500022001,Pinckneyville SD 50,Pinckneyville Elem School,283.0,0.0,1.0,0.0,0.9964664310954063,282.0,1.0,0.0,0.0,0.0,0.0,282.0,1.0,0.9964664310954063,2015,IL
300730500022002,Pinckneyville SD 50,Pinckneyville Middle School,255.0,0.0,0.0,0.0,1.0,254.0,1.0,0.0,0.0,0.0,0.0,254.0,1.0,0.996078431372549,2015,IL
300731010160001,Pinckneyville CHSD 101,Pinckneyville Comm High School,429.0,0.0,0.0,0.0,1.0,429.0,0.0,0.0,0.0,0.0,0.0,429.0,0.0,1.0,2015,IL
300732040042001,CCSD 204,Community Cons School,141.0,0.0,0.0,0.0,1.0,141.0,0.0,0.0,0.0,0.0,0.0,141.0,0.0,1.0,2015,IL
300733000260001,Duquoin CUSD 300,Duquoin High School,434.0,0.0,0.0,0.0,1.0,433.0,0.0,1.0,0.0,0.0,0.0,433.0,1.0,0.9976958525345622,2015,IL
300733000262002,Duquoin CUSD 300,Duquoin  Middle School,487.0,0.0,0.0,0.0,1.0,486.0,0.0,1.0,0.0,0.0,0.0,486.0,1.0,0.997946611909651,2015,IL
300733000262003,Duquoin CUSD 300,Duquoin  Elementary School,603.0,0.0,0.0,0.0,1.0,600.0,0.0,1.0,2.0,0.0,0.0,600.0,3.0,0.9950248756218906,2015,IL
300771000260001,Century CUSD 100,Century Jr/Sr High School,206.0,8.0,1.0,9.0,0.9563106796116505,191.0,15.0,0.0,0.0,0.0,0.0,191.0,15.0,0.9271844660194175,2015,IL
300771000262004,Century CUSD 100,Century Elementary School,172.0,2.0,1.0,3.0,0.9825581395348837,161.0,8.0,1.0,0.0,0.0,2.0,161.0,11.0,0.936046511627907,2015,IL
300771010260001,Meridian CUSD 101,Meridian High School,131.0,0.0,0.0,0.0,1.0,130.0,1.0,0.0,0.0,0.0,0.0,130.0,1.0,0.9923664122137404,2015,IL
300771010262005,Meridian CUSD 101,Meridian Elementary School,387.0,0.0,1.0,0.0,0.9974160206718347,376.0,9.0,2.0,0.0,0.0,0.0,376.0,11.0,0.9715762273901809,2015,IL
300910160042001,Lick Creek CCSD 16,Lick Creek Elem School,132.0,0.0,0.0,0.0,1.0,126.0,3.0,0.0,0.0,3.0,0.0,126.0,6.0,0.9545454545454546,2015,IL
300910170220001,Cobden SUD 17,Cobden High School,174.0,1.0,0.0,1.0,0.9942528735632185,174.0,0.0,0.0,0.0,0.0,0.0,174.0,0.0,1.0,2015,IL
300910170221001,Cobden SUD 17,Cobden Jr High School,143.0,0.0,0.0,0.0,1.0,143.0,0.0,0.0,0.0,0.0,0.0,143.0,0.0,1.0,2015,IL
300910170222002,Cobden SUD 17,Cobden Elem School,239.0,0.0,0.0,0.0,1.0,237.0,1.0,0.0,1.0,0.0,0.0,237.0,2.0,0.9916317991631799,2015,IL
300910370041001,Anna CCSD 37,Anna Junior High School,309.0,0.0,0.0,0.0,1.0,309.0,0.0,0.0,0.0,0.0,0.0,309.0,0.0,1.0,2015,IL
300910370042002,Anna CCSD 37,Davie Elem School,139.0,0.0,0.0,0.0,1.0,138.0,1.0,0.0,0.0,0.0,0.0,138.0,1.0,0.9928057553956835,2015,IL
300910370042003,Anna CCSD 37,Lincoln Elem School,265.0,0.0,0.0,0.0,1.0,263.0,1.0,0.0,1.0,0.0,0.0,263.0,2.0,0.9924528301886792,2015,IL
300910430042001,County of Union Sch Dist No43,Jonesboro Elem School,421.0,1.0,0.0,0.0,0.997624703087886,418.0,2.0,0.0,0.0,0.0,1.0,418.0,3.0,0.9928741092636579,2015,IL
300910660220001,Dongola USD 66,Dongola High School,70.0,0.0,0.0,0.0,1.0,70.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,1.0,2015,IL
300910660221001,Dongola USD 66,Dongola Jr High School,44.0,0.0,0.0,0.0,1.0,44.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,1.0,2015,IL
300910660222001,Dongola USD 66,Dongola Elementary School,157.0,0.0,0.0,0.0,1.0,157.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,1.0,2015,IL
300910810160001,Anna Jonesboro CHSD 81,Anna-Jonesboro High School,548.0,92.0,0.0,0.0,0.8321167883211679,547.0,0.0,0.0,0.0,0.0,1.0,547.0,1.0,0.9981751824817519,2015,IL
300910840260001,Shawnee CUSD 84,Shawnee High School,115.0,0.0,0.0,0.0,1.0,115.0,0.0,0.0,0.0,0.0,0.0,115.0,0.0,1.0,2015,IL
300910840261002,Shawnee CUSD 84,Shawnee Jr High School,85.0,0.0,0.0,0.0,1.0,85.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,1.0,2015,IL
300910840262005,Shawnee CUSD 84,Shawnee Elementary School,170.0,0.0,0.0,0.0,1.0,170.0,0.0,0.0,0.0,0.0,0.0,170.0,0.0,1.0,2015,IL
310450460220001,SD U-46,Elgin High School,2485.0,19.0,5.0,22.0,0.9903420523138833,2482.0,3.0,0.0,0.0,0.0,0.0,2482.0,3.0,0.9987927565392354,2015,IL
310450460220002,SD U-46,Larkin High School,2103.0,23.0,1.0,0.0,0.9885877318116976,2088.0,10.0,0.0,0.0,1.0,4.0,2088.0,15.0,0.992867332382311,2015,IL
310450460220003,SD U-46,Streamwood High School,1990.0,66.0,21.0,16.0,0.956281407035176,1920.0,6.0,3.0,2.0,0.0,59.0,1920.0,70.0,0.964824120603015,2015,IL
310450460220004,SD U-46,Bartlett High School,2536.0,14.0,1.0,14.0,0.9940851735015772,2523.0,9.0,3.0,0.0,0.0,1.0,2523.0,13.0,0.9948738170347003,2015,IL
310450460220005,SD U-46,South Elgin High School,2745.0,17.0,8.0,21.0,0.9908925318761385,2730.0,12.0,3.0,0.0,0.0,0.0,2730.0,15.0,0.994535519125683,2015,IL
