,year,FIPS,office,state,dem_votes,rep_votes,total_votes,target,win_margin,win_percentage,State,County [2],Population(2010),Land Areami²,Water Areami²,Total Areami²,Latitude,Longitude
1806,2004,48149,PRESIDENT,TX,2803.0,7527.0,10330.0,1,22.870000000000005,72.87,TX,Fayette,24554,950.008,9.800,959.808,29.87788,-96.92123
1807,2008,48149,PRESIDENT,TX,3014.0,7582.0,10596.0,1,21.560000000000002,71.56,TX,Fayette,24554,950.008,9.800,959.808,29.87788,-96.92123
1808,2012,48149,PRESIDENT,TX,2315.0,8106.0,10421.0,1,27.790000000000006,77.79,TX,Fayette,24554,950.008,9.800,959.808,29.87788,-96.92123
1809,2016,48149,PRESIDENT,TX,2144.0,8743.0,10887.0,1,30.310000000000002,80.31,TX,Fayette,24554,950.008,9.800,959.808,29.87788,-96.92123
1810,2020,48149,PRESIDENT,TX,2661.0,10171.0,12832.0,1,29.260000000000005,79.26,TX,Fayette,24554,950.008,9.800,959.808,29.87788,-96.92123
1811,2000,48151,PRESIDENT,TX,884.0,968.0,1852.0,1,2.270000000000003,52.27,TX,Fisher,3974,898.941,2.812,901.753,32.74047,-100.40312
1812,2004,48151,PRESIDENT,TX,758.0,1161.0,1919.0,1,10.5,60.5,TX,Fisher,3974,898.941,2.812,901.753,32.74047,-100.40312
1813,2008,48151,PRESIDENT,TX,687.0,1083.0,1770.0,1,11.189999999999998,61.19,TX,Fisher,3974,898.941,2.812,901.753,32.74047,-100.40312
1814,2012,48151,PRESIDENT,TX,512.0,1094.0,1606.0,1,18.120000000000005,68.12,TX,Fisher,3974,898.941,2.812,901.753,32.74047,-100.40312
1815,2016,48151,PRESIDENT,TX,403.0,1265.0,1668.0,1,25.840000000000003,75.84,TX,Fisher,3974,898.941,2.812,901.753,32.74047,-100.40312
1816,2020,48151,PRESIDENT,TX,352.0,1448.0,1800.0,1,30.439999999999998,80.44,TX,Fisher,3974,898.941,2.812,901.753,32.74047,-100.40312
1817,2000,48153,PRESIDENT,TX,580.0,1830.0,2410.0,1,25.930000000000007,75.93,TX,Floyd,6446,992.143,0.380,992.523,34.07373,-101.30327
1818,2004,48153,PRESIDENT,TX,545.0,2032.0,2577.0,1,28.849999999999994,78.85,TX,Floyd,6446,992.143,0.380,992.523,34.07373,-101.30327
1819,2008,48153,PRESIDENT,TX,730.0,1784.0,2514.0,1,20.959999999999994,70.96,TX,Floyd,6446,992.143,0.380,992.523,34.07373,-101.30327
1820,2012,48153,PRESIDENT,TX,551.0,1523.0,2074.0,1,23.430000000000007,73.43,TX,Floyd,6446,992.143,0.380,992.523,34.07373,-101.30327
1821,2016,48153,PRESIDENT,TX,435.0,1474.0,1909.0,1,27.209999999999994,77.21,TX,Floyd,6446,992.143,0.380,992.523,34.07373,-101.30327
1822,2020,48153,PRESIDENT,TX,438.0,1584.0,2022.0,1,28.340000000000003,78.34,TX,Floyd,6446,992.143,0.380,992.523,34.07373,-101.30327
1823,2000,48155,PRESIDENT,TX,263.0,286.0,549.0,1,2.0900000000000034,52.09,TX,Foard,1336,704.397,3.288,707.685,33.9804,-99.77742
1824,2004,48155,PRESIDENT,TX,235.0,347.0,582.0,1,9.619999999999997,59.62,TX,Foard,1336,704.397,3.288,707.685,33.9804,-99.77742
1825,2008,48155,PRESIDENT,TX,198.0,327.0,525.0,1,12.29,62.29,TX,Foard,1336,704.397,3.288,707.685,33.9804,-99.77742
1826,2012,48155,PRESIDENT,TX,140.0,348.0,488.0,1,21.310000000000002,71.31,TX,Foard,1336,704.397,3.288,707.685,33.9804,-99.77742
1827,2016,48155,PRESIDENT,TX,113.0,383.0,496.0,1,27.22,77.22,TX,Foard,1336,704.397,3.288,707.685,33.9804,-99.77742
1828,2020,48155,PRESIDENT,TX,99.0,445.0,544.0,1,31.799999999999997,81.8,TX,Foard,1336,704.397,3.288,707.685,33.9804,-99.77742
1829,2000,48157,PRESIDENT,TX,47569.0,73567.0,121136.0,1,10.729999999999997,60.73,TX,Fort Bend,585375,861.481,23.860,885.341,29.5266,-95.77101
1830,2004,48157,PRESIDENT,TX,68722.0,93625.0,162347.0,1,7.670000000000002,57.67,TX,Fort Bend,585375,861.481,23.860,885.341,29.5266,-95.77101
1831,2008,48157,PRESIDENT,TX,98368.0,103206.0,201574.0,1,1.2000000000000028,51.2,TX,Fort Bend,585375,861.481,23.860,885.341,29.5266,-95.77101
1832,2012,48157,PRESIDENT,TX,101144.0,116126.0,217270.0,1,3.450000000000003,53.45,TX,Fort Bend,585375,861.481,23.860,885.341,29.5266,-95.77101
1833,2016,48157,PRESIDENT,TX,134686.0,117291.0,251977.0,0,3.450000000000003,53.45,TX,Fort Bend,585375,861.481,23.860,885.341,29.5266,-95.77101
1834,2020,48157,PRESIDENT,TX,195552.0,157718.0,353270.0,0,5.350000000000001,55.35,TX,Fort Bend,585375,861.481,23.860,885.341,29.5266,-95.77101
1835,2000,48159,PRESIDENT,TX,1018.0,2420.0,3438.0,1,20.39,70.39,TX,Franklin,10605,284.391,10.377,294.768,33.17584,-95.21906
1836,2004,48159,PRESIDENT,TX,1011.0,3185.0,4196.0,1,25.909999999999997,75.91,TX,Franklin,10605,284.391,10.377,294.768,33.17584,-95.21906
1837,2008,48159,PRESIDENT,TX,1036.0,3392.0,4428.0,1,26.599999999999994,76.6,TX,Franklin,10605,284.391,10.377,294.768,33.17584,-95.21906
1838,2012,48159,PRESIDENT,TX,751.0,3446.0,4197.0,1,32.11,82.11,TX,Franklin,10605,284.391,10.377,294.768,33.17584,-95.21906
1839,2016,48159,PRESIDENT,TX,665.0,3585.0,4250.0,1,34.349999999999994,84.35,TX,Franklin,10605,284.391,10.377,294.768,33.17584,-95.21906
1840,2020,48159,PRESIDENT,TX,804.0,4161.0,4965.0,1,33.81,83.81,TX,Franklin,10605,284.391,10.377,294.768,33.17584,-95.21906
1841,2000,48161,PRESIDENT,TX,2316.0,4247.0,6563.0,1,14.709999999999994,64.71,TX,Freestone,19816,877.739,14.253,891.992,31.70165,-96.14423
1842,2004,48161,PRESIDENT,TX,2070.0,5057.0,7127.0,1,20.959999999999994,70.96,TX,Freestone,19816,877.739,14.253,891.992,31.70165,-96.14423
1843,2008,48161,PRESIDENT,TX,2034.0,5205.0,7239.0,1,21.900000000000006,71.9,TX,Freestone,19816,877.739,14.253,891.992,31.70165,-96.14423
1844,2012,48161,PRESIDENT,TX,1850.0,5646.0,7496.0,1,25.319999999999993,75.32,TX,Freestone,19816,877.739,14.253,891.992,31.70165,-96.14423
1845,2016,48161,PRESIDENT,TX,1471.0,6026.0,7497.0,1,30.379999999999995,80.38,TX,Freestone,19816,877.739,14.253,891.992,31.70165,-96.14423
1846,2020,48161,PRESIDENT,TX,1635.0,6991.0,8626.0,1,31.049999999999997,81.05,TX,Freestone,19816,877.739,14.253,891.992,31.70165,-96.14423
1847,2000,48163,PRESIDENT,TX,2317.0,1774.0,4091.0,0,6.640000000000001,56.64,TX,Frio,17217,1133.500,0.847,1134.347,28.86933,-99.10878
1848,2004,48163,PRESIDENT,TX,1931.0,1991.0,3922.0,1,0.759999999999998,50.76,TX,Frio,17217,1133.500,0.847,1134.347,28.86933,-99.10878
1849,2008,48163,PRESIDENT,TX,2405.0,1644.0,4049.0,0,9.399999999999999,59.4,TX,Frio,17217,1133.500,0.847,1134.347,28.86933,-99.10878
1850,2012,48163,PRESIDENT,TX,2376.0,1559.0,3935.0,0,10.380000000000003,60.38,TX,Frio,17217,1133.500,0.847,1134.347,28.86933,-99.10878
1851,2016,48163,PRESIDENT,TX,2444.0,1856.0,4300.0,0,6.840000000000003,56.84,TX,Frio,17217,1133.500,0.847,1134.347,28.86933,-99.10878
1852,2020,48163,PRESIDENT,TX,2422.0,2823.0,5245.0,1,3.8200000000000003,53.82,TX,Frio,17217,1133.500,0.847,1134.347,28.86933,-99.10878
1853,2000,48165,PRESIDENT,TX,723.0,2691.0,3414.0,1,28.819999999999993,78.82,TX,Gaines,17526,1502.375,0.488,1502.863,32.74394,-102.63156
1854,2004,48165,PRESIDENT,TX,608.0,3540.0,4148.0,1,35.34,85.34,TX,Gaines,17526,1502.375,0.488,1502.863,32.74394,-102.63156
1855,2008,48165,PRESIDENT,TX,650.0,3385.0,4035.0,1,33.89,83.89,TX,Gaines,17526,1502.375,0.488,1502.863,32.74394,-102.63156
1856,2012,48165,PRESIDENT,TX,535.0,3484.0,4019.0,1,36.69,86.69,TX,Gaines,17526,1502.375,0.488,1502.863,32.74394,-102.63156
1857,2016,48165,PRESIDENT,TX,597.0,3907.0,4504.0,1,36.75,86.75,TX,Gaines,17526,1502.375,0.488,1502.863,32.74394,-102.63156
1858,2020,48165,PRESIDENT,TX,576.0,5355.0,5931.0,1,40.290000000000006,90.29,TX,Gaines,17526,1502.375,0.488,1502.863,32.74394,-102.63156
1859,2000,48167,PRESIDENT,TX,40020.0,50397.0,90417.0,1,5.740000000000002,55.74,TX,Galveston,291309,378.358,495.450,873.808,29.2287,-94.89486
1860,2004,48167,PRESIDENT,TX,43919.0,61290.0,105209.0,1,8.259999999999998,58.26,TX,Galveston,291309,378.358,495.450,873.808,29.2287,-94.89486
1861,2008,48167,PRESIDENT,TX,41805.0,62258.0,104063.0,1,9.829999999999998,59.83,TX,Galveston,291309,378.358,495.450,873.808,29.2287,-94.89486
1862,2012,48167,PRESIDENT,TX,39511.0,69059.0,108570.0,1,13.61,63.61,TX,Galveston,291309,378.358,495.450,873.808,29.2287,-94.89486
1863,2016,48167,PRESIDENT,TX,43658.0,73757.0,117415.0,1,12.82,62.82,TX,Galveston,291309,378.358,495.450,873.808,29.2287,-94.89486
1864,2020,48167,PRESIDENT,TX,58842.0,93911.0,152753.0,1,11.479999999999997,61.48,TX,Galveston,291309,378.358,495.450,873.808,29.2287,-94.89486
1865,2000,48169,PRESIDENT,TX,454.0,1302.0,1756.0,1,24.150000000000006,74.15,TX,Garza,6461,893.412,2.787,896.199,33.18379,-101.30113
1866,2004,48169,PRESIDENT,TX,326.0,1480.0,1806.0,1,31.950000000000003,81.95,TX,Garza,6461,893.412,2.787,896.199,33.18379,-101.30113
1867,2008,48169,PRESIDENT,TX,375.0,1356.0,1731.0,1,28.340000000000003,78.34,TX,Garza,6461,893.412,2.787,896.199,33.18379,-101.30113
1868,2012,48169,PRESIDENT,TX,279.0,1263.0,1542.0,1,31.909999999999997,81.91,TX,Garza,6461,893.412,2.787,896.199,33.18379,-101.30113
1869,2016,48169,PRESIDENT,TX,230.0,1225.0,1455.0,1,34.19,84.19,TX,Garza,6461,893.412,2.787,896.199,33.18379,-101.30113
1870,2020,48169,PRESIDENT,TX,231.0,1413.0,1644.0,1,35.95,85.95,TX,Garza,6461,893.412,2.787,896.199,33.18379,-101.30113
1871,2000,48171,PRESIDENT,TX,1511.0,8096.0,9607.0,1,34.269999999999996,84.27,TX,Gillespie,24837,1058.214,3.467,1061.681,30.32639,-98.9421
1872,2004,48171,PRESIDENT,TX,2104.0,9297.0,11401.0,1,31.549999999999997,81.55,TX,Gillespie,24837,1058.214,3.467,1061.681,30.32639,-98.9421
1873,2008,48171,PRESIDENT,TX,2576.0,9563.0,12139.0,1,28.78,78.78,TX,Gillespie,24837,1058.214,3.467,1061.681,30.32639,-98.9421
1874,2012,48171,PRESIDENT,TX,2055.0,10306.0,12361.0,1,33.379999999999995,83.38,TX,Gillespie,24837,1058.214,3.467,1061.681,30.32639,-98.9421
1875,2016,48171,PRESIDENT,TX,2288.0,10446.0,12734.0,1,32.03,82.03,TX,Gillespie,24837,1058.214,3.467,1061.681,30.32639,-98.9421
1876,2020,48171,PRESIDENT,TX,3176.0,12514.0,15690.0,1,29.760000000000005,79.76,TX,Gillespie,24837,1058.214,3.467,1061.681,30.32639,-98.9421
1877,2000,48173,PRESIDENT,TX,39.0,528.0,567.0,1,43.120000000000005,93.12,TX,Glasscock,1226,900.218,0.867,901.085,31.86859,-101.52897
1878,2004,48173,PRESIDENT,TX,44.0,488.0,532.0,1,41.730000000000004,91.73,TX,Glasscock,1226,900.218,0.867,901.085,31.86859,-101.52897
1879,2008,48173,PRESIDENT,TX,52.0,502.0,554.0,1,40.61,90.61,TX,Glasscock,1226,900.218,0.867,901.085,31.86859,-101.52897
1880,2012,48173,PRESIDENT,TX,44.0,526.0,570.0,1,42.28,92.28,TX,Glasscock,1226,900.218,0.867,901.085,31.86859,-101.52897
1881,2016,48173,PRESIDENT,TX,34.0,553.0,587.0,1,44.209999999999994,94.21,TX,Glasscock,1226,900.218,0.867,901.085,31.86859,-101.52897
1882,2020,48173,PRESIDENT,TX,39.0,611.0,650.0,1,44.0,94.0,TX,Glasscock,1226,900.218,0.867,901.085,31.86859,-101.52897
1883,2000,48175,PRESIDENT,TX,1233.0,2108.0,3341.0,1,13.090000000000003,63.09,TX,Goliad,7210,852.014,7.355,859.369,28.6607,-97.43041
1884,2004,48175,PRESIDENT,TX,1219.0,2267.0,3486.0,1,15.030000000000001,65.03,TX,Goliad,7210,852.014,7.355,859.369,28.6607,-97.43041
1885,2008,48175,PRESIDENT,TX,1329.0,2298.0,3627.0,1,13.36,63.36,TX,Goliad,7210,852.014,7.355,859.369,28.6607,-97.43041
1886,2012,48175,PRESIDENT,TX,1127.0,2294.0,3421.0,1,17.060000000000002,67.06,TX,Goliad,7210,852.014,7.355,859.369,28.6607,-97.43041
1887,2016,48175,PRESIDENT,TX,973.0,2620.0,3593.0,1,22.92,72.92,TX,Goliad,7210,852.014,7.355,859.369,28.6607,-97.43041
1888,2020,48175,PRESIDENT,TX,877.0,3085.0,3962.0,1,27.86,77.86,TX,Goliad,7210,852.014,7.355,859.369,28.6607,-97.43041
1889,2000,48177,PRESIDENT,TX,1877.0,4092.0,5969.0,1,18.549999999999997,68.55,TX,Gonzales,19807,1066.688,3.166,1069.854,29.4687,-97.47773
1890,2004,48177,PRESIDENT,TX,1709.0,4291.0,6000.0,1,21.519999999999996,71.52,TX,Gonzales,19807,1066.688,3.166,1069.854,29.4687,-97.47773
1891,2008,48177,PRESIDENT,TX,2167.0,4076.0,6243.0,1,15.290000000000006,65.29,TX,Gonzales,19807,1066.688,3.166,1069.854,29.4687,-97.47773
1892,2012,48177,PRESIDENT,TX,1777.0,4216.0,5993.0,1,20.349999999999994,70.35,TX,Gonzales,19807,1066.688,3.166,1069.854,29.4687,-97.47773
1893,2016,48177,PRESIDENT,TX,1571.0,4587.0,6158.0,1,24.489999999999995,74.49,TX,Gonzales,19807,1066.688,3.166,1069.854,29.4687,-97.47773
1894,2020,48177,PRESIDENT,TX,1948.0,5627.0,7575.0,1,24.28,74.28,TX,Gonzales,19807,1066.688,3.166,1069.854,29.4687,-97.47773
1895,2000,48179,PRESIDENT,TX,1376.0,6732.0,8108.0,1,33.03,83.03,TX,Gray,22535,925.974,3.359,929.333,35.40254,-100.81237
1896,2004,48179,PRESIDENT,TX,1289.0,7260.0,8549.0,1,34.92,84.92,TX,Gray,22535,925.974,3.359,929.333,35.40254,-100.81237
1897,2008,48179,PRESIDENT,TX,1153.0,6924.0,8077.0,1,35.72,85.72,TX,Gray,22535,925.974,3.359,929.333,35.40254,-100.81237
1898,2012,48179,PRESIDENT,TX,886.0,6443.0,7329.0,1,37.91,87.91,TX,Gray,22535,925.974,3.359,929.333,35.40254,-100.81237
1899,2016,48179,PRESIDENT,TX,701.0,6500.0,7201.0,1,40.269999999999996,90.27,TX,Gray,22535,925.974,3.359,929.333,35.40254,-100.81237
1900,2020,48179,PRESIDENT,TX,829.0,6840.0,7669.0,1,39.19,89.19,TX,Gray,22535,925.974,3.359,929.333,35.40254,-100.81237
1901,2000,48181,PRESIDENT,TX,13647.0,25596.0,39243.0,1,15.219999999999999,65.22,TX,Grayson,120877,932.804,46.373,979.177,33.6245,-96.67569
1902,2004,48181,PRESIDENT,TX,13452.0,30777.0,44229.0,1,19.590000000000003,69.59,TX,Grayson,120877,932.804,46.373,979.177,33.6245,-96.67569
1903,2008,48181,PRESIDENT,TX,13900.0,31136.0,45036.0,1,19.14,69.14,TX,Grayson,120877,932.804,46.373,979.177,33.6245,-96.67569
1904,2012,48181,PRESIDENT,TX,10670.0,30936.0,41606.0,1,24.349999999999994,74.35,TX,Grayson,120877,932.804,46.373,979.177,33.6245,-96.67569
1905,2016,48181,PRESIDENT,TX,10301.0,35325.0,45626.0,1,27.42,77.42,TX,Grayson,120877,932.804,46.373,979.177,33.6245,-96.67569
1906,2020,48181,PRESIDENT,TX,14506.0,44163.0,58669.0,1,25.269999999999996,75.27,TX,Grayson,120877,932.804,46.373,979.177,33.6245,-96.67569
1907,2000,48183,PRESIDENT,TX,11244.0,26739.0,37983.0,1,20.400000000000006,70.4,TX,Gregg,121730,273.303,2.461,275.764,32.48639,-94.81627
1908,2004,48183,PRESIDENT,TX,12306.0,29939.0,42245.0,1,20.870000000000005,70.87,TX,Gregg,121730,273.303,2.461,275.764,32.48639,-94.81627
1909,2008,48183,PRESIDENT,TX,13166.0,29203.0,42369.0,1,18.930000000000007,68.93,TX,Gregg,121730,273.303,2.461,275.764,32.48639,-94.81627
1910,2012,48183,PRESIDENT,TX,12398.0,28742.0,41140.0,1,19.86,69.86,TX,Gregg,121730,273.303,2.461,275.764,32.48639,-94.81627
1911,2016,48183,PRESIDENT,TX,11677.0,28764.0,40441.0,1,21.129999999999995,71.13,TX,Gregg,121730,273.303,2.461,275.764,32.48639,-94.81627
1912,2020,48183,PRESIDENT,TX,14796.0,32493.0,47289.0,1,18.709999999999994,68.71,TX,Gregg,121730,273.303,2.461,275.764,32.48639,-94.81627
1913,2000,48185,PRESIDENT,TX,2450.0,4197.0,6647.0,1,13.14,63.14,TX,Grimes,26604,787.459,14.144,801.603,30.54323,-95.98808
1914,2004,48185,PRESIDENT,TX,2713.0,5263.0,7976.0,1,15.989999999999995,65.99,TX,Grimes,26604,787.459,14.144,801.603,30.54323,-95.98808
1915,2008,48185,PRESIDENT,TX,2704.0,5562.0,8266.0,1,17.290000000000006,67.29,TX,Grimes,26604,787.459,14.144,801.603,30.54323,-95.98808
1916,2012,48185,PRESIDENT,TX,2339.0,6141.0,8480.0,1,22.42,72.42,TX,Grimes,26604,787.459,14.144,801.603,30.54323,-95.98808
1917,2016,48185,PRESIDENT,TX,2194.0,7065.0,9259.0,1,26.299999999999997,76.3,TX,Grimes,26604,787.459,14.144,801.603,30.54323,-95.98808
1918,2020,48185,PRESIDENT,TX,2833.0,9432.0,12265.0,1,26.900000000000006,76.9,TX,Grimes,26604,787.459,14.144,801.603,30.54323,-95.98808
1919,2000,48187,PRESIDENT,TX,8311.0,21499.0,29810.0,1,22.120000000000005,72.12,TX,Guadalupe,131533,711.300,3.515,714.815,29.5832,-97.94902
1920,2004,48187,PRESIDENT,TX,10290.0,28208.0,38498.0,1,23.269999999999996,73.27,TX,Guadalupe,131533,711.300,3.515,714.815,29.5832,-97.94902
1921,2008,48187,PRESIDENT,TX,16156.0,30869.0,47025.0,1,15.64,65.64,TX,Guadalupe,131533,711.300,3.515,714.815,29.5832,-97.94902
1922,2012,48187,PRESIDENT,TX,15744.0,33117.0,48861.0,1,17.78,67.78,TX,Guadalupe,131533,711.300,3.515,714.815,29.5832,-97.94902
1923,2016,48187,PRESIDENT,TX,18391.0,36632.0,55023.0,1,16.58,66.58,TX,Guadalupe,131533,711.300,3.515,714.815,29.5832,-97.94902
1924,2020,48187,PRESIDENT,TX,28805.0,47553.0,76358.0,1,12.280000000000001,62.28,TX,Guadalupe,131533,711.300,3.515,714.815,29.5832,-97.94902
1925,2000,48189,PRESIDENT,TX,2158.0,6868.0,9026.0,1,26.090000000000003,76.09,TX,Hale,36273,1004.683,0.095,1004.778,34.06843,-101.82288
1926,2004,48189,PRESIDENT,TX,2078.0,8025.0,10103.0,1,29.430000000000007,79.43,TX,Hale,36273,1004.683,0.095,1004.778,34.06843,-101.82288
1927,2008,48189,PRESIDENT,TX,2708.0,7171.0,9879.0,1,22.590000000000003,72.59,TX,Hale,36273,1004.683,0.095,1004.778,34.06843,-101.82288
1928,2012,48189,PRESIDENT,TX,2243.0,6490.0,8733.0,1,24.319999999999993,74.32,TX,Hale,36273,1004.683,0.095,1004.778,34.06843,-101.82288
1929,2016,48189,PRESIDENT,TX,2101.0,6366.0,8467.0,1,25.189999999999998,75.19,TX,Hale,36273,1004.683,0.095,1004.778,34.06843,-101.82288
1930,2020,48189,PRESIDENT,TX,2279.0,7177.0,9456.0,1,25.900000000000006,75.9,TX,Hale,36273,1004.683,0.095,1004.778,34.06843,-101.82288
1931,2000,48191,PRESIDENT,TX,472.0,966.0,1438.0,1,17.180000000000007,67.18,TX,Hall,3353,883.492,20.605,904.097,34.45318,-100.57634
1932,2004,48191,PRESIDENT,TX,413.0,860.0,1273.0,1,17.560000000000002,67.56,TX,Hall,3353,883.492,20.605,904.097,34.45318,-100.57634
1933,2008,48191,PRESIDENT,TX,324.0,930.0,1254.0,1,24.159999999999997,74.16,TX,Hall,3353,883.492,20.605,904.097,34.45318,-100.57634
1934,2012,48191,PRESIDENT,TX,265.0,832.0,1097.0,1,25.840000000000003,75.84,TX,Hall,3353,883.492,20.605,904.097,34.45318,-100.57634
1935,2016,48191,PRESIDENT,TX,164.0,893.0,1057.0,1,34.480000000000004,84.48,TX,Hall,3353,883.492,20.605,904.097,34.45318,-100.57634
1936,2020,48191,PRESIDENT,TX,168.0,995.0,1163.0,1,35.55,85.55,TX,Hall,3353,883.492,20.605,904.097,34.45318,-100.57634
1937,2000,48193,PRESIDENT,TX,878.0,2447.0,3325.0,1,23.590000000000003,73.59,TX,Hamilton,8517,835.914,0.478,836.392,31.70698,-98.11179
1938,2004,48193,PRESIDENT,TX,845.0,2856.0,3701.0,1,27.17,77.17,TX,Hamilton,8517,835.914,0.478,836.392,31.70698,-98.11179
1939,2008,48193,PRESIDENT,TX,863.0,2876.0,3739.0,1,26.92,76.92,TX,Hamilton,8517,835.914,0.478,836.392,31.70698,-98.11179
1940,2012,48193,PRESIDENT,TX,591.0,2918.0,3509.0,1,33.16,83.16,TX,Hamilton,8517,835.914,0.478,836.392,31.70698,-98.11179
1941,2016,48193,PRESIDENT,TX,479.0,3060.0,3539.0,1,36.47,86.47,TX,Hamilton,8517,835.914,0.478,836.392,31.70698,-98.11179
1942,2020,48193,PRESIDENT,TX,641.0,3616.0,4257.0,1,34.94,84.94,TX,Hamilton,8517,835.914,0.478,836.392,31.70698,-98.11179
1943,2000,48195,PRESIDENT,TX,198.0,1874.0,2072.0,1,40.44,90.44,TX,Hansford,5613,919.810,0.598,920.408,36.27284,-101.35693
1944,2004,48195,PRESIDENT,TX,240.0,1903.0,2143.0,1,38.8,88.8,TX,Hansford,5613,919.810,0.598,920.408,36.27284,-101.35693
1945,2008,48195,PRESIDENT,TX,240.0,1847.0,2087.0,1,38.5,88.5,TX,Hansford,5613,919.810,0.598,920.408,36.27284,-101.35693
1946,2012,48195,PRESIDENT,TX,159.0,1788.0,1947.0,1,41.83,91.83,TX,Hansford,5613,919.810,0.598,920.408,36.27284,-101.35693
1947,2016,48195,PRESIDENT,TX,171.0,1730.0,1901.0,1,41.0,91.0,TX,Hansford,5613,919.810,0.598,920.408,36.27284,-101.35693
1948,2020,48195,PRESIDENT,TX,166.0,1849.0,2015.0,1,41.760000000000005,91.76,TX,Hansford,5613,919.810,0.598,920.408,36.27284,-101.35693
1949,2000,48197,PRESIDENT,TX,566.0,976.0,1542.0,1,13.29,63.29,TX,Hardeman,4139,695.114,1.756,696.870,34.2899,-99.74569
1950,2004,48197,PRESIDENT,TX,480.0,1214.0,1694.0,1,21.659999999999997,71.66,TX,Hardeman,4139,695.114,1.756,696.870,34.2899,-99.74569
1951,2008,48197,PRESIDENT,TX,373.0,1199.0,1572.0,1,26.269999999999996,76.27,TX,Hardeman,4139,695.114,1.756,696.870,34.2899,-99.74569
1952,2012,48197,PRESIDENT,TX,302.0,1176.0,1478.0,1,29.569999999999993,79.57,TX,Hardeman,4139,695.114,1.756,696.870,34.2899,-99.74569
1953,2016,48197,PRESIDENT,TX,249.0,1207.0,1456.0,1,32.900000000000006,82.9,TX,Hardeman,4139,695.114,1.756,696.870,34.2899,-99.74569
1954,2020,48197,PRESIDENT,TX,241.0,1330.0,1571.0,1,34.66,84.66,TX,Hardeman,4139,695.114,1.756,696.870,34.2899,-99.74569
1955,2000,48199,PRESIDENT,TX,5595.0,11962.0,17557.0,1,18.129999999999995,68.13,TX,Hardin,54635,890.567,6.985,897.552,30.32961,-94.39314
1956,2004,48199,PRESIDENT,TX,5608.0,15030.0,20638.0,1,22.83,72.83,TX,Hardin,54635,890.567,6.985,897.552,30.32961,-94.39314
1957,2008,48199,PRESIDENT,TX,3939.0,16603.0,20542.0,1,30.819999999999993,80.82,TX,Hardin,54635,890.567,6.985,897.552,30.32961,-94.39314
1958,2012,48199,PRESIDENT,TX,3359.0,17746.0,21105.0,1,34.08,84.08,TX,Hardin,54635,890.567,6.985,897.552,30.32961,-94.39314
1959,2016,48199,PRESIDENT,TX,2780.0,19606.0,22386.0,1,37.58,87.58,TX,Hardin,54635,890.567,6.985,897.552,30.32961,-94.39314
1960,2020,48199,PRESIDENT,TX,3474.0,23858.0,27332.0,1,37.290000000000006,87.29,TX,Hardin,54635,890.567,6.985,897.552,30.32961,-94.39314
1961,2000,48201,PRESIDENT,TX,418267.0,529159.0,947426.0,1,5.850000000000001,55.85,TX,Harris,4092459,1703.478,74.005,1777.483,29.85727,-95.39303
1962,2004,48201,PRESIDENT,TX,475865.0,584723.0,1060588.0,1,5.130000000000003,55.13,TX,Harris,4092459,1703.478,74.005,1777.483,29.85727,-95.39303
1963,2008,48201,PRESIDENT,TX,590982.0,571883.0,1162865.0,0,0.8200000000000003,50.82,TX,Harris,4092459,1703.478,74.005,1777.483,29.85727,-95.39303
1964,2012,48201,PRESIDENT,TX,587044.0,586073.0,1173117.0,0,0.03999999999999915,50.04,TX,Harris,4092459,1703.478,74.005,1777.483,29.85727,-95.39303
1965,2016,48201,PRESIDENT,TX,707914.0,545955.0,1253869.0,0,6.460000000000001,56.46,TX,Harris,4092459,1703.478,74.005,1777.483,29.85727,-95.39303
1966,2020,48201,PRESIDENT,TX,918193.0,700630.0,1618823.0,0,6.719999999999999,56.72,TX,Harris,4092459,1703.478,74.005,1777.483,29.85727,-95.39303
1967,2000,48203,PRESIDENT,TX,8878.0,13834.0,22712.0,1,10.909999999999997,60.91,TX,Harrison,65631,899.951,15.803,915.754,32.54799,-94.37442
1968,2004,48203,PRESIDENT,TX,9642.0,16473.0,26115.0,1,13.079999999999998,63.08,TX,Harrison,65631,899.951,15.803,915.754,32.54799,-94.37442
1969,2008,48203,PRESIDENT,TX,8887.0,17103.0,25990.0,1,15.810000000000002,65.81,TX,Harrison,65631,899.951,15.803,915.754,32.54799,-94.37442
1970,2012,48203,PRESIDENT,TX,8456.0,17512.0,25968.0,1,17.439999999999998,67.44,TX,Harrison,65631,899.951,15.803,915.754,32.54799,-94.37442
1971,2016,48203,PRESIDENT,TX,7151.0,18749.0,25900.0,1,22.39,72.39,TX,Harrison,65631,899.951,15.803,915.754,32.54799,-94.37442
1972,2020,48203,PRESIDENT,TX,7908.0,21466.0,29374.0,1,23.08,73.08,TX,Harrison,65631,899.951,15.803,915.754,32.54799,-94.37442
1973,2000,48205,PRESIDENT,TX,359.0,1645.0,2004.0,1,32.09,82.09,TX,Hartley,6062,1462.033,1.168,1463.201,35.84024,-102.61004
1974,2004,48205,PRESIDENT,TX,315.0,1736.0,2051.0,1,34.64,84.64,TX,Hartley,6062,1462.033,1.168,1463.201,35.84024,-102.61004
1975,2008,48205,PRESIDENT,TX,250.0,1711.0,1961.0,1,37.25,87.25,TX,Hartley,6062,1462.033,1.168,1463.201,35.84024,-102.61004
